Item,Title,Security Domain ID,Assignment Type,Method ID,Source ID,Active,Safety Related,Create Date,Revision Number,Approved,Approval Date,Duration,Credit Hours,CPE Hours,Contact Hours,Description,SKU,Production Ready,Process ID,Approval Required,Initial Period,Initial Number,Initial Basis,Retraining Period,Retraining Number,Retraining Basis,Rating,Course ID
OJT LSG-BED-PILO-OJT-0046 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),POROS Anti-A/B Sedimentations (Bedford MA Site),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674248,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-PILO-OJT-0047 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),POROS Anti-A/B Washes (Bedford MA Site),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674249,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-PILO-OJT-0048 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),Process Tank Operation and Cleaning (Bedford MA Site),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,Training for Process Tank Operation and Cleaning,SKU-1674250,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-PILO-OJT-0049 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),Product Quality Reviews (Bedford MA Site),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,Training for Product Quality Reviews,SKU-1674251,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-PILO-OJT-0050 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),Sample Submission (Bedford MA Site),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,Training for Sample Submission,SKU-1674252,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-PILO-OJT-0051 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),Sized R150 Bulk Packaging (Bedford MA Site),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674253,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-PILO-OJT-0052 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),V-7020 Basewashing (Bedford MA Site),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674254,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-PILO-OJT-0053 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),V-7020 Cleaning (Bedford MA Site),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,Training for V-7020 Cleaning,SKU-1674255,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-PILO-OJT-0054 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),V-7050 Basewashing (Bedford MA Site),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674256,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-PILO-OJT-0055 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),XQ APTAC Stripping Process (Bedford MA Site),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,Training for XQ APTAC Stripping Process,SKU-1674257,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-PILO-OJT-0056 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),XQ Elutriation (Bedford MA Site),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,Training for XQ Elutriation,SKU-1674258,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-PILO-OJT-0057 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),XQ Grafting (Bedford MA Site),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,Training for XQ Grafting,SKU-1674259,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-PILO-OJT-0058 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),XQ Washes (Bedford MA Site),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,Training for XQ Washes,SKU-1674260,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-PILO-OJT-0059 (Rev 1 - 15/Apr/2025 11:58 AM America/Indianapolis),Lab Scale Post Coupling (Bedford MA Site),BED,REQ,,,Yes,No,15-Apr-25,1,No,15-Apr-25,8,,,,,SKU-1677053,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QA-OJT-0001 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),Customer Complaint Process (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674330,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QA-OJT-0002 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),External Audit - PR Management & Response Report (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,Creating and tracking resolution of each audit observation and finding in Trackwise system and writing finding response report.,SKU-1674331,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QA-OJT-0003 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),External Customer Audit - Host (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,"Training to cover all responsibilities of hosting support in a customer audit - tours, procedures, quality systems knowledge, agenda, recording items of note, SME identification, etc.",SKU-1674332,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QA-OJT-0004 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),Internal Auditing (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,Hands on training to walk through process with experienced auditor,SKU-1674333,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QA-OJT-0005 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),Iron Mountain (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674334,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QA-OJT-0006 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),Kneat: Power User (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,5 sessions to include: \tHow to create a document template\tHow to create an approval template\tKneat properties (library and system properties)\tHow to review a document template\tHow to associate an approval template with a document template\tHow to send a document template for approval\tHow to approve a document template\tHow to update a template to the next revision\tHow to associate an issue template with a document type\tHow to review and approve the section group template (test cases)\tHow to use a document template and section group template\tHow to create specific test cases for validation/qualification activity (equipment qualification log)\tHow to update object templates and objects with an updated view\tHow to update a document template with a new view\tHow to create a discipline map,SKU-1674335,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QA-OJT-0007 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),Kneat: System Admin (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,"\tUser administration (how to create a new user, how to edit a user profile, how to deactivate a user, how to re-activate a deactivated user, how to reset a password)\tAccess group and permissions (workspace permission, document template permissions, library elements/template permissions, how to edit an access, how to delete an access group)\tWorkspace and user group tab (how to create a new user group, ow to remoe users from the user group, ow to edit the user group details, how to delete user group)",SKU-1674336,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QA-OJT-0008 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),KPI Database (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674337,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QA-OJT-0009 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),Label Reconciliation Process (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674338,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QA-OJT-0010 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),Line Clearance (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674339,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QA-OJT-0011 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),Master Batch Record Control Review (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674340,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QA-OJT-0012 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),Master Batch Record SECONDARY Verification (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,"Training to consist of how to verify that all applicable information on 8-00114-70-0695 (Quality Assurance Material Disposition Form) is correct, accurate, and aligns with cGDP requirements.",SKU-1674341,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QA-OJT-0013 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),PRODUCT HOLD & RECALL PROCESS (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674342,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0001 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),1455 Finished Good Inspection (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,Training to cover finished goods inspection process and requirements specific to location.,SKU-1674391,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0002 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),1455 RODI Water Sampling (Bedford MA Site),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,Covers sampling process and building/port locations.,SKU-1674392,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0003 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),220 Mill RODI Water Sampling (Chelmsford MA Site),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,Covers sampling process and building/port locations.,SKU-1674393,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0004 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),2P Finished Good Inspection (Bedford MA Site),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,Training to cover finished goods inspection process and requirements specific to location.,SKU-1674394,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0005 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),2P RODI Water Sampling (Bedford MA Site),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,Covers sampling process and building/port locations.,SKU-1674395,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0006 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),35W Finished Good Inspection (Bedford MA Site),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,Training to cover finished goods inspection process and requirements specific to location.,SKU-1674396,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0007 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),35W RODI Water Sampling (Bedford MA Site),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,Covers sampling process and building/port locations.,SKU-1674397,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0008 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),Acetone Concentration by UV (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674398,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0009 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),Agilent HPLC Operation (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674399,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0010 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),AMPPD Testing by Karl Fischer (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674400,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0011 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),ASSIGNMENT OF BATCH NUMBERS (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674401,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0012 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),Basewashing - QC (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674402,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0013 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),BCA Coupled Protein Test (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,"In this training the step for measuring the amount of protein immobilized on a coupled affinity resin with the Bicinchoninic Acid (BCA) assay are covered for the affinity resins- ClusterinClear, FcXP and AAV8/AAV9/AAVX using UV spectrophotometer",SKU-1674403,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0014 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),BCA Coupled Protein Test for C1-inh (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,In this training the step for measuring the amount of protein immobilized on a coupled affinity resin with the Bicinchoninic Acid (BCA) assay are covered for the affinity resin C1-inh using nanodrop,SKU-1674404,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0015 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),BDX % Solids (Bedford MA Site),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674405,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0016 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),BDX Functional Testing (Bedford MA Site),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674406,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0017 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),BDX Particle Size (Bedford MA Site),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674407,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0018 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),BDX PASA UV (Bedford MA Site),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674408,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0019 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),"BDX PASA, PAO & PCH Capacity (Bedford MA Site)",BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674409,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0020 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),BED/CHM Raw Material Inspection (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,"Training will cover the QC inspection process of raw materials at the Bedford facilities (2P and 35W) and Chelmsford facility (220 Mill). An overview of how raw materials are inspected, sampled, tested, and dispositioned will be provided.",SKU-1674410,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0021 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),B-Gal Stock Enzyme Prep (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674411,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0022 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),Bioburden and Endotoxin Sampling (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,"OJT will include preparing media, sampling plan, performing bioburden and endotoxin sampling aseptically using a laminar flow hood, and clean-up.",SKU-1674412,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0023 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),Bioburden for RODI Water (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674413,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0024 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),Biotest Ligand Density Assay (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674414,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0025 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),Brookfield Viscometer (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674415,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0026 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),Buffer Preparation for POROS Testing (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674416,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0027 (Rev 2 - 15/May/2025 06:00 PM America/Indianapolis),Ceric Sulfate LOD and Acid Concentration (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,2,No,14-Feb-25,1,,,,"Method of measuring water content and sulfuric acid concentration using the moisture balance, muffle furnace, and conductivity meter. Process updated 5/15/2025.",SKU-1674417,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0028 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),Ceric Sulfate Solubility (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674418,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0029 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),Cerium Titration (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674419,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0030 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),CHM Autoclave Operation (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,"Training is focused on the Heidolph Tuttnauer Automated Electronic Benchtop Sterilizer. To include:Prep, operation, draining reservoir, and cleaning autoclave.",SKU-1674420,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0031 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),"Column Packing, QC (Bedford and Chelmsford MA Sites)",BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674421,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0032 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),Contract Lab Sample Submission (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674422,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0033 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),Coulter Verification (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674423,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0034 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),Deriving Correction Factor for STDS (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674424,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0035 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),Determination of MEHQ by UHPLC (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,"There are three phases of training process: Observation, Practice and qualification phasesObservation phase: Trainer performs the test method (100102422 Rev.A) N=1 with the trainee observing. This include the following steps\tPerform the System Operating Conditions\tPrepare blanks, standards and APTAC samples described in the test method\tSet up the sequence\tPrint out the report results \tResults must meet all suitability criteria defined in the test method.Practice Phase: The trainee practices the execution of SOP (100102422 Rev.A) method test N=1/or 2 with the trainer observing.\tTrainee will execute all the steps performed by trainer during the Observation phase using training samples\tPrint out the report results\tResults must meet all suitability criteria defined in the method\tResults will be analyzed by the trainer to ensure the result do not differ from the observed execution before   proceeding to the qualification phaseQualification Phase: The trainee demonstrates sufficient knowledge and expertise to independently perform an N=1/or N=2 method executions as defined in the Practice Phase above.\tResults will be analyzed by the trainer to ensure the results do not differ from the observed execution and the individual execution greater than method variability allows.",SKU-1674425,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0036 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),DiscoverX Assay Testing (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,Tropix product testing,SKU-1674426,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0037 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),Endotoxin Testing (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674427,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0038 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),Extractable Testing (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674428,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0039 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),Finished Goods Inspection (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674429,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0040 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),Framingham Raw Material Processing (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,"Training will cover the QC inspection process of raw materials at Bedford facility(1455). An overview of how raw materials are inspected, sampled, tested, and dispositioned will be provided.",SKU-1674430,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0041 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),FTIR (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674431,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0042 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),GA Buffer Testing (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674432,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0043 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),General Tropix Buffer Prep (Bedford MA Site),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674433,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0044 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),Glassware Cleaning - QC (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674434,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0045 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),HACH Turbidimeter (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674435,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0047 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),LOSS ON DRYING - TEST & OPER OF OHAUS B (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674437,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0048 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),Luminoskan Ascent Calibration (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,,SKU-1674438,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0050 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),MFG Data Review for In-Process Testing (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,"Training consists of general review principles. Supervisors can be trained on the review without the requirement for individual testing OJT sign-off . Operators performing the review still required to complete testing training before data review permissions for specific test results. Trainer should go over: *GDP review, review of specifications against the manufacturing batch record requirements & general documents.",SKU-1674440,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0051 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),MFG In-process Coulter N%<20 (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,Training should include:1. Operation of Multisizer 4E2. Buffer preparation- 0.9% NaCl3. Run coulter N%<20 samples4. Data reporting,SKU-1674441,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0052 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),MFG In-Process Coulter Sonication (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,Training should include:1. Operation of Multisizer 4E2. Buffer preparation- 0.9% NaCl3. Run coulter sonication samples4. Data reporting,SKU-1674442,Y,,No,Days,28,Event,,,,,
OJT LSG-BED-QC-OJT-0053 (Rev 1 - 14/Feb/2025 10:00 AM America/Indianapolis),MFG In-Process POROS Coulter Mode (Bedford and Chelmsford MA Sites),BED,REQ,,,Yes,No,8-Apr-25,1,No,14-Feb-25,1,,,,Training should include:1. Operation of Multisizer 4E2. Buffer preparation- 0.9% NaCl and 8.3% NaCl3. Run coulter mode samples4. Data reporting,SKU-1674443,Y,,No,Days,28,Event,,,,,
